Name,Year,Gender,State,Count
Michael,2006.0,M,CT,297.0
Matthew,2006.0,M,CT,293.0
Ryan,2006.0,M,CT,291.0
Nicholas,2006.0,M,CT,283.0
Isabella,2006.0,F,CT,271.0
Anthony,2006.0,M,CT,269.0
Emily,2006.0,F,CT,264.0
Alexander,2006.0,M,CT,255.0
Ava,2006.0,F,CT,252.0
Joseph,2006.0,M,CT,252.0
Emma,2006.0,F,NH,126.0
Jacob,2006.0,M,NH,119.0
Olivia,2006.0,F,NH,109.0
Ryan,2006.0,M,NH,105.0
Emily,2006.0,F,NH,96.0
Benjamin,2006.0,M,NH,96.0
Ava,2006.0,F,NH,93.0
William,2006.0,M,NH,92.0
Logan,2006.0,M,NH,91.0
Andrew,2006.0,M,NH,90.0
Noah,2006.0,M,HI,96.0
Joshua,2006.0,M,HI,90.0
Ethan,2006.0,M,HI,78.0
Dylan,2006.0,M,HI,73.0
Jacob,2006.0,M,HI,68.0
Tyler,2006.0,M,HI,67.0
Elijah,2006.0,M,HI,67.0
Logan,2006.0,M,HI,63.0
Isaiah,2006.0,M,HI,60.0
Caleb,2006.0,M,HI,59.0
William,2006.0,M,VA,666.0
Jacob,2006.0,M,VA,621.0
Michael,2006.0,M,VA,585.0
Joshua,2006.0,M,VA,584.0
Christopher,2006.0,M,VA,559.0
Madison,2006.0,F,VA,547.0
Ethan,2006.0,M,VA,540.0
Emily,2006.0,F,VA,523.0
Andrew,2006.0,M,VA,512.0
Matthew,2006.0,M,VA,499.0
James,2006.0,M,AK,67.0
Jacob,2006.0,M,AK,55.0
Michael,2006.0,M,AK,55.0
Andrew,2006.0,M,AK,52.0
Ethan,2006.0,M,AK,52.0
Logan,2006.0,M,AK,51.0
Emma,2006.0,F,AK,49.0
Benjamin,2006.0,M,AK,47.0
William,2006.0,M,AK,46.0
Alexander,2006.0,M,AK,45.0
Ava,2006.0,F,MN,484.0
Ethan,2006.0,M,MN,463.0
Jacob,2006.0,M,MN,448.0
Logan,2006.0,M,MN,411.0
Benjamin,2006.0,M,MN,406.0
Jack,2006.0,M,MN,401.0
Noah,2006.0,M,MN,380.0
William,2006.0,M,MN,376.0
Grace,2006.0,F,MN,375.0
Olivia,2006.0,F,MN,375.0
Jacob,2006.0,M,CO,391.0
Ethan,2006.0,M,CO,321.0
Alexander,2006.0,M,CO,318.0
Isabella,2006.0,F,CO,318.0
Joshua,2006.0,M,CO,317.0
Noah,2006.0,M,CO,306.0
Logan,2006.0,M,CO,299.0
Emily,2006.0,F,CO,298.0
Andrew,2006.0,M,CO,297.0
Emma,2006.0,F,CO,294.0
Matthew,2006.0,M,MA,593.0
Ryan,2006.0,M,MA,567.0
Michael,2006.0,M,MA,564.0
Ava,2006.0,F,MA,557.0
Nicholas,2006.0,M,MA,508.0
Isabella,2006.0,F,MA,494.0
Andrew,2006.0,M,MA,489.0
John,2006.0,M,MA,482.0
Joseph,2006.0,M,MA,472.0
Jacob,2006.0,M,MA,459.0
Jacob,2007.0,M,NH,126.0
Logan,2007.0,M,NH,120.0
Olivia,2007.0,F,NH,107.0
Ava,2007.0,F,NH,106.0
Abigail,2007.0,F,NH,106.0
Ryan,2007.0,M,NH,100.0
Emma,2007.0,F,NH,95.0
Ethan,2007.0,M,NH,90.0
Connor,2007.0,M,NH,90.0
Andrew,2007.0,M,NH,87.0
Michael,2007.0,M,MD,466.0
Christopher,2007.0,M,MD,401.0
Joshua,2007.0,M,MD,400.0
Jacob,2007.0,M,MD,385.0
William,2007.0,M,MD,377.0
Madison,2007.0,F,MD,376.0
Ethan,2007.0,M,MD,367.0
Ryan,2007.0,M,MD,366.0
Matthew,2007.0,M,MD,357.0
Anthony,2007.0,M,MD,336.0
Michael,2007.0,M,CT,317.0
Matthew,2007.0,M,CT,289.0
Ryan,2007.0,M,CT,289.0
Joseph,2007.0,M,CT,275.0
Anthony,2007.0,M,CT,264.0
Alexander,2007.0,M,CT,258.0
Isabella,2007.0,F,CT,256.0
Olivia,2007.0,F,CT,253.0
Ava,2007.0,F,CT,252.0
William,2007.0,M,CT,246.0
Noah,2007.0,M,HI,100.0
Ethan,2007.0,M,HI,83.0
Joshua,2007.0,M,HI,74.0
Isaiah,2007.0,M,HI,67.0
Elijah,2007.0,M,HI,63.0
Logan,2007.0,M,HI,62.0
Jacob,2007.0,M,HI,61.0
Dylan,2007.0,M,HI,61.0
Sophia,2007.0,F,HI,59.0
Jayden,2007.0,M,HI,58.0
Aiden,2007.0,M,AK,58.0
Ethan,2007.0,M,AK,53.0
Logan,2007.0,M,AK,53.0
Alexander,2007.0,M,AK,52.0
Michael,2007.0,M,AK,52.0
Isabella,2007.0,F,AK,52.0
William,2007.0,M,AK,49.0
Jacob,2007.0,M,AK,49.0
Tyler,2007.0,M,AK,48.0
Noah,2007.0,M,AK,47.0
Jacob,2007.0,M,CO,350.0
Daniel,2007.0,M,CO,345.0
Isabella,2007.0,F,CO,327.0
Alexander,2007.0,M,CO,322.0
Joshua,2007.0,M,CO,315.0
Ethan,2007.0,M,CO,315.0
Sophia,2007.0,F,CO,307.0
Noah,2007.0,M,CO,304.0
Joseph,2007.0,M,CO,294.0
Benjamin,2007.0,M,CO,293.0
Michael,2007.0,M,NJ,984.0
Matthew,2007.0,M,NJ,855.0
Anthony,2007.0,M,NJ,816.0
Daniel,2007.0,M,NJ,748.0
Joseph,2007.0,M,NJ,737.0
Christopher,2007.0,M,NJ,703.0
Ryan,2007.0,M,NJ,682.0
Nicholas,2007.0,M,NJ,682.0
Isabella,2007.0,F,NJ,666.0
Emily,2007.0,F,NJ,608.0
William,2007.0,M,VA,692.0
Jacob,2007.0,M,VA,626.0
Christopher,2007.0,M,VA,611.0
Joshua,2007.0,M,VA,574.0
Michael,2007.0,M,VA,549.0
Ethan,2007.0,M,VA,546.0
James,2007.0,M,VA,538.0
Matthew,2007.0,M,VA,500.0
Ryan,2007.0,M,VA,496.0
Madison,2007.0,F,VA,495.0
Matthew,2007.0,M,MA,565.0
Michael,2007.0,M,MA,562.0
Ryan,2007.0,M,MA,554.0
Ava,2007.0,F,MA,532.0
Isabella,2007.0,F,MA,531.0
William,2007.0,M,MA,513.0
Sophia,2007.0,F,MA,509.0
Jacob,2007.0,M,MA,472.0
Nicholas,2007.0,M,MA,467.0
Anthony,2007.0,M,MA,459.0
Jacob,2007.0,M,WA,507.0
Ethan,2007.0,M,WA,470.0
Alexander,2007.0,M,WA,461.0
Olivia,2007.0,F,WA,432.0
Emily,2007.0,F,WA,430.0
Emma,2007.0,F,WA,393.0
Daniel,2007.0,M,WA,388.0
Logan,2007.0,M,WA,377.0
Isabella,2007.0,F,WA,370.0
Sophia,2007.0,F,WA,369.0
Jacob,2008.0,M,NH,114.0
Emma,2008.0,F,NH,110.0
Olivia,2008.0,F,NH,96.0
Owen,2008.0,M,NH,91.0
Ava,2008.0,F,NH,90.0
Ethan,2008.0,M,NH,89.0
Logan,2008.0,M,NH,89.0
Aiden,2008.0,M,NH,88.0
William,2008.0,M,NH,87.0
Ryan,2008.0,M,NH,86.0
Michael,2008.0,M,NJ,838.0
Matthew,2008.0,M,NJ,792.0
Anthony,2008.0,M,NJ,715.0
Christopher,2008.0,M,NJ,682.0
Daniel,2008.0,M,NJ,677.0
Ryan,2008.0,M,NJ,677.0
Joseph,2008.0,M,NJ,672.0
Alexander,2008.0,M,NJ,637.0
Isabella,2008.0,F,NJ,637.0
Nicholas,2008.0,M,NJ,606.0
Michael,2008.0,M,CT,319.0
Matthew,2008.0,M,CT,265.0
Ryan,2008.0,M,CT,265.0
Isabella,2008.0,F,CT,259.0
Alexander,2008.0,M,CT,256.0
Jacob,2008.0,M,CT,248.0
Christopher,2008.0,M,CT,242.0
Olivia,2008.0,F,CT,237.0
William,2008.0,M,CT,233.0
Ava,2008.0,F,CT,231.0
James,2008.0,M,AK,67.0
Jacob,2008.0,M,AK,60.0
Michael,2008.0,M,AK,58.0
Ethan,2008.0,M,AK,53.0
Emma,2008.0,F,AK,51.0
Tyler,2008.0,M,AK,50.0
Aiden,2008.0,M,AK,48.0
Joshua,2008.0,M,AK,47.0
Matthew,2008.0,M,AK,45.0
Noah,2008.0,M,AK,45.0
Michael,2008.0,M,MD,393.0
Jacob,2008.0,M,MD,391.0
Madison,2008.0,F,MD,383.0
Ryan,2008.0,M,MD,377.0
Joshua,2008.0,M,MD,371.0
William,2008.0,M,MD,356.0
Christopher,2008.0,M,MD,347.0
Ethan,2008.0,M,MD,344.0
Jayden,2008.0,M,MD,338.0
Andrew,2008.0,M,MD,332.0
Ethan,2008.0,M,UT,306.0
Samuel,2008.0,M,UT,270.0
William,2008.0,M,UT,266.0
Jacob,2008.0,M,UT,266.0
Olivia,2008.0,F,UT,260.0
Emma,2008.0,F,UT,250.0
Benjamin,2008.0,M,UT,232.0
Abigail,2008.0,F,UT,224.0
Joshua,2008.0,M,UT,220.0
Alexander,2008.0,M,UT,217.0
William,2008.0,M,VA,678.0
Jacob,2008.0,M,VA,594.0
Ethan,2008.0,M,VA,552.0
Joshua,2008.0,M,VA,552.0
Michael,2008.0,M,VA,549.0
Christopher,2008.0,M,VA,519.0
James,2008.0,M,VA,472.0
Emma,2008.0,F,VA,467.0
Matthew,2008.0,M,VA,466.0
Abigail,2008.0,F,VA,461.0
Ethan,2008.0,M,HI,87.0
Noah,2008.0,M,HI,80.0
Isaiah,2008.0,M,HI,78.0
Jayden,2008.0,M,HI,75.0
Elijah,2008.0,M,HI,73.0
Joshua,2008.0,M,HI,70.0
Chloe,2008.0,F,HI,65.0
Jacob,2008.0,M,HI,65.0
Aiden,2008.0,M,HI,60.0
Isabella,2008.0,F,HI,59.0
Alexander,2008.0,M,CO,353.0
Jacob,2008.0,M,CO,314.0
Isabella,2008.0,F,CO,312.0
Ethan,2008.0,M,CO,301.0
William,2008.0,M,CO,298.0
Olivia,2008.0,F,CO,294.0
Noah,2008.0,M,CO,293.0
Gabriel,2008.0,M,CO,288.0
Joshua,2008.0,M,CO,286.0
Daniel,2008.0,M,CO,277.0
Ryan,2008.0,M,MA,543.0
Michael,2008.0,M,MA,541.0
Jacob,2008.0,M,MA,492.0
Matthew,2008.0,M,MA,488.0
Ava,2008.0,F,MA,470.0
William,2008.0,M,MA,463.0
Isabella,2008.0,F,MA,460.0
Olivia,2008.0,F,MA,459.0
Emma,2008.0,F,MA,453.0
John,2008.0,M,MA,442.0
Isabella,2009.0,F,CT,275.0
Michael,2009.0,M,CT,258.0
Ryan,2009.0,M,CT,253.0
Alexander,2009.0,M,CT,242.0
Olivia,2009.0,F,CT,236.0
Matthew,2009.0,M,CT,230.0
Jayden,2009.0,M,CT,229.0
Sophia,2009.0,F,CT,225.0
Ava,2009.0,F,CT,220.0
Ethan,2009.0,M,CT,219.0
Michael,2009.0,M,NJ,803.0
Isabella,2009.0,F,NJ,744.0
Matthew,2009.0,M,NJ,715.0
Anthony,2009.0,M,NJ,669.0
Jayden,2009.0,M,NJ,651.0
Ryan,2009.0,M,NJ,647.0
Daniel,2009.0,M,NJ,611.0
Joseph,2009.0,M,NJ,606.0
Christopher,2009.0,M,NJ,604.0
Olivia,2009.0,F,NJ,562.0
Michael,2009.0,M,MD,391.0
Jayden,2009.0,M,MD,346.0
Joshua,2009.0,M,MD,345.0
Ethan,2009.0,M,MD,337.0
Madison,2009.0,F,MD,337.0
William,2009.0,M,MD,336.0
Olivia,2009.0,F,MD,332.0
Alexander,2009.0,M,MD,325.0
Jacob,2009.0,M,MD,321.0
Matthew,2009.0,M,MD,311.0
Logan,2009.0,M,NH,102.0
Olivia,2009.0,F,NH,100.0
Jacob,2009.0,M,NH,94.0
Isabella,2009.0,F,NH,88.0
Ava,2009.0,F,NH,87.0
Emma,2009.0,F,NH,86.0
Liam,2009.0,M,NH,86.0
Aiden,2009.0,M,NH,80.0
Ryan,2009.0,M,NH,79.0
Abigail,2009.0,F,NH,78.0
Michael,2009.0,M,AK,58.0
Isabella,2009.0,F,AK,57.0
Ethan,2009.0,M,AK,57.0
Samuel,2009.0,M,AK,49.0
Logan,2009.0,M,AK,49.0
James,2009.0,M,AK,49.0
Elijah,2009.0,M,AK,48.0
William,2009.0,M,AK,47.0
Joseph,2009.0,M,AK,47.0
Sophia,2009.0,F,AK,46.0
William,2009.0,M,VA,603.0
Jacob,2009.0,M,VA,534.0
Noah,2009.0,M,VA,504.0
Michael,2009.0,M,VA,498.0
Ethan,2009.0,M,VA,497.0
Isabella,2009.0,F,VA,477.0
Christopher,2009.0,M,VA,468.0
Madison,2009.0,F,VA,465.0
Joshua,2009.0,M,VA,457.0
Alexander,2009.0,M,VA,453.0
Isabella,2009.0,F,WA,451.0
Alexander,2009.0,M,WA,446.0
Sophia,2009.0,F,WA,429.0
Jacob,2009.0,M,WA,429.0
Olivia,2009.0,F,WA,428.0
Ethan,2009.0,M,WA,417.0
William,2009.0,M,WA,415.0
Daniel,2009.0,M,WA,390.0
Emma,2009.0,F,WA,388.0
Logan,2009.0,M,WA,351.0
Olivia,2009.0,F,MA,514.0
Isabella,2009.0,F,MA,512.0
Ryan,2009.0,M,MA,487.0
Jacob,2009.0,M,MA,469.0
William,2009.0,M,MA,463.0
Michael,2009.0,M,MA,461.0
Matthew,2009.0,M,MA,426.0
Sophia,2009.0,F,MA,425.0
Ava,2009.0,F,MA,419.0
Benjamin,2009.0,M,MA,412.0
Ethan,2009.0,M,UT,288.0
William,2009.0,M,UT,288.0
Olivia,2009.0,F,UT,268.0
Jacob,2009.0,M,UT,244.0
Isaac,2009.0,M,UT,231.0
Emma,2009.0,F,UT,228.0
Abigail,2009.0,F,UT,218.0
Mason,2009.0,M,UT,210.0
James,2009.0,M,UT,209.0
Benjamin,2009.0,M,UT,207.0
Daniel,2009.0,M,CA,3391.0
Isabella,2009.0,F,CA,3158.0
Anthony,2009.0,M,CA,3086.0
Angel,2009.0,M,CA,3003.0
Jacob,2009.0,M,CA,2970.0
Alexander,2009.0,M,CA,2880.0
Ethan,2009.0,M,CA,2674.0
Sophia,2009.0,F,CA,2657.0
David,2009.0,M,CA,2622.0
Andrew,2009.0,M,CA,2583.0
Logan,2010.0,M,NH,98.0
Mason,2010.0,M,NH,95.0
Sophia,2010.0,F,NH,91.0
Owen,2010.0,M,NH,91.0
Jacob,2010.0,M,NH,89.0
Liam,2010.0,M,NH,88.0
Olivia,2010.0,F,NH,87.0
Ava,2010.0,F,NH,86.0
Isabella,2010.0,F,NH,86.0
Emma,2010.0,F,NH,85.0
Isabella,2010.0,F,CT,278.0
Michael,2010.0,M,CT,252.0
Olivia,2010.0,F,CT,234.0
Sophia,2010.0,F,CT,231.0
Alexander,2010.0,M,CT,227.0
Jacob,2010.0,M,CT,221.0
Matthew,2010.0,M,CT,205.0
Ryan,2010.0,M,CT,202.0
Jayden,2010.0,M,CT,201.0
William,2010.0,M,CT,196.0
Jacob,2010.0,M,MD,387.0
Joshua,2010.0,M,MD,363.0
Michael,2010.0,M,MD,361.0
Sophia,2010.0,F,MD,344.0
Noah,2010.0,M,MD,333.0
Ethan,2010.0,M,MD,312.0
Ryan,2010.0,M,MD,307.0
Mason,2010.0,M,MD,306.0
Daniel,2010.0,M,MD,305.0
Madison,2010.0,F,MD,302.0
Isabella,2010.0,F,NJ,748.0
Michael,2010.0,M,NJ,707.0
Sophia,2010.0,F,NJ,637.0
Ryan,2010.0,M,NJ,625.0
Jayden,2010.0,M,NJ,613.0
Anthony,2010.0,M,NJ,608.0
Joseph,2010.0,M,NJ,598.0
Daniel,2010.0,M,NJ,594.0
Matthew,2010.0,M,NJ,586.0
Jacob,2010.0,M,NJ,551.0
Isabella,2010.0,F,MA,497.0
Sophia,2010.0,F,MA,494.0
Ryan,2010.0,M,MA,449.0
Olivia,2010.0,F,MA,448.0
Benjamin,2010.0,M,MA,441.0
William,2010.0,M,MA,435.0
Jacob,2010.0,M,MA,429.0
Michael,2010.0,M,MA,408.0
Matthew,2010.0,M,MA,393.0
Ava,2010.0,F,MA,392.0
William,2010.0,M,VA,621.0
Jacob,2010.0,M,VA,546.0
Michael,2010.0,M,VA,504.0
Olivia,2010.0,F,VA,494.0
Sophia,2010.0,F,VA,464.0
Alexander,2010.0,M,VA,453.0
Isabella,2010.0,F,VA,447.0
Emma,2010.0,F,VA,444.0
Ethan,2010.0,M,VA,442.0
Abigail,2010.0,F,VA,439.0
Isabella,2010.0,F,CO,341.0
Jacob,2010.0,M,CO,338.0
Sophia,2010.0,F,CO,316.0
Alexander,2010.0,M,CO,308.0
Noah,2010.0,M,CO,283.0
Olivia,2010.0,F,CO,268.0
Daniel,2010.0,M,CO,265.0
William,2010.0,M,CO,265.0
Emma,2010.0,F,CO,265.0
Liam,2010.0,M,CO,251.0
Noah,2010.0,M,HI,88.0
Jacob,2010.0,M,HI,73.0
Isabella,2010.0,F,HI,70.0
Elijah,2010.0,M,HI,63.0
Chloe,2010.0,F,HI,59.0
Sophia,2010.0,F,HI,59.0
Joshua,2010.0,M,HI,57.0
Ethan,2010.0,M,HI,56.0
Aiden,2010.0,M,HI,53.0
Logan,2010.0,M,HI,52.0
Sophia,2010.0,F,AK,60.0
William,2010.0,M,AK,57.0
Isabella,2010.0,F,AK,51.0
Emma,2010.0,F,AK,51.0
Michael,2010.0,M,AK,51.0
James,2010.0,M,AK,51.0
Logan,2010.0,M,AK,50.0
Jacob,2010.0,M,AK,46.0
Olivia,2010.0,F,AK,44.0
Ethan,2010.0,M,AK,43.0
Olivia,2010.0,F,UT,269.0
William,2010.0,M,UT,264.0
Mason,2010.0,M,UT,243.0
Jacob,2010.0,M,UT,235.0
Ethan,2010.0,M,UT,235.0
James,2010.0,M,UT,231.0
Samuel,2010.0,M,UT,227.0
Isaac,2010.0,M,UT,215.0
Abigail,2010.0,F,UT,211.0
Sophia,2010.0,F,UT,204.0
Mason,2011.0,M,MD,432.0
Sophia,2011.0,F,MD,367.0
Jacob,2011.0,M,MD,342.0
Michael,2011.0,M,MD,323.0
Ethan,2011.0,M,MD,317.0
Ryan,2011.0,M,MD,311.0
William,2011.0,M,MD,308.0
Olivia,2011.0,F,MD,299.0
Isabella,2011.0,F,MD,296.0
Madison,2011.0,F,MD,290.0
Sophia,2011.0,F,NH,123.0
Mason,2011.0,M,NH,107.0
Olivia,2011.0,F,NH,102.0
Emma,2011.0,F,NH,95.0
Logan,2011.0,M,NH,91.0
Liam,2011.0,M,NH,84.0
Jackson,2011.0,M,NH,84.0
Noah,2011.0,M,NH,78.0
Ava,2011.0,F,NH,77.0
Owen,2011.0,M,NH,71.0
Sophia,2011.0,F,CT,256.0
Alexander,2011.0,M,CT,234.0
Isabella,2011.0,F,CT,232.0
Mason,2011.0,M,CT,230.0
Michael,2011.0,M,CT,230.0
Olivia,2011.0,F,CT,225.0
Ryan,2011.0,M,CT,225.0
Emma,2011.0,F,CT,198.0
Ava,2011.0,F,CT,196.0
Jacob,2011.0,M,CT,196.0
Sophia,2011.0,F,MA,555.0
William,2011.0,M,MA,469.0
Benjamin,2011.0,M,MA,460.0
Olivia,2011.0,F,MA,455.0
Jacob,2011.0,M,MA,452.0
Michael,2011.0,M,MA,446.0
Isabella,2011.0,F,MA,438.0
Ryan,2011.0,M,MA,432.0
Emma,2011.0,F,MA,431.0
Mason,2011.0,M,MA,416.0
William,2011.0,M,VA,588.0
Jacob,2011.0,M,VA,520.0
Sophia,2011.0,F,VA,510.0
Emma,2011.0,F,VA,494.0
Mason,2011.0,M,VA,486.0
Noah,2011.0,M,VA,477.0
Olivia,2011.0,F,VA,455.0
Isabella,2011.0,F,VA,448.0
Ethan,2011.0,M,VA,438.0
James,2011.0,M,VA,436.0
Michael,2011.0,M,NJ,698.0
Sophia,2011.0,F,NJ,660.0
Isabella,2011.0,F,NJ,637.0
Anthony,2011.0,M,NJ,592.0
Ryan,2011.0,M,NJ,592.0
Jayden,2011.0,M,NJ,585.0
Jacob,2011.0,M,NJ,580.0
Matthew,2011.0,M,NJ,577.0
Olivia,2011.0,F,NJ,542.0
Joseph,2011.0,M,NJ,528.0
Noah,2011.0,M,HI,90.0
Mason,2011.0,M,HI,89.0
Elijah,2011.0,M,HI,80.0
Aiden,2011.0,M,HI,73.0
Ethan,2011.0,M,HI,68.0
Sophia,2011.0,F,HI,68.0
Jacob,2011.0,M,HI,67.0
Olivia,2011.0,F,HI,65.0
Alexander,2011.0,M,HI,60.0
Logan,2011.0,M,HI,59.0
Olivia,2011.0,F,CO,318.0
Sophia,2011.0,F,CO,300.0
Liam,2011.0,M,CO,290.0
Mason,2011.0,M,CO,285.0
Noah,2011.0,M,CO,283.0
Emma,2011.0,F,CO,281.0
Elijah,2011.0,M,CO,277.0
Isabella,2011.0,F,CO,274.0
Jacob,2011.0,M,CO,272.0
Alexander,2011.0,M,CO,272.0
Mason,2011.0,M,MN,446.0
William,2011.0,M,MN,366.0
Olivia,2011.0,F,MN,366.0
Sophia,2011.0,F,MN,355.0
Emma,2011.0,F,MN,340.0
Ava,2011.0,F,MN,337.0
Jacob,2011.0,M,MN,327.0
Liam,2011.0,M,MN,325.0
Benjamin,2011.0,M,MN,321.0
Logan,2011.0,M,MN,319.0
Olivia,2011.0,F,AK,60.0
Mason,2011.0,M,AK,58.0
Emma,2011.0,F,AK,56.0
James,2011.0,M,AK,52.0
William,2011.0,M,AK,52.0
Isabella,2011.0,F,AK,50.0
Liam,2011.0,M,AK,48.0
Madison,2011.0,F,AK,46.0
Logan,2011.0,M,AK,45.0
Wyatt,2011.0,M,AK,45.0
Mason,2012.0,M,MD,363.0
Sophia,2012.0,F,MD,358.0
Michael,2012.0,M,MD,333.0
Jacob,2012.0,M,MD,328.0
Noah,2012.0,M,MD,327.0
Emma,2012.0,F,MD,317.0
Ethan,2012.0,M,MD,315.0
Liam,2012.0,M,MD,311.0
Ava,2012.0,F,MD,309.0
William,2012.0,M,MD,306.0
Emma,2012.0,F,NH,100.0
Sophia,2012.0,F,NH,100.0
Mason,2012.0,M,NH,100.0
Olivia,2012.0,F,NH,91.0
Jackson,2012.0,M,NH,87.0
Jacob,2012.0,M,NH,80.0
Liam,2012.0,M,NH,79.0
Isabella,2012.0,F,NH,76.0
Noah,2012.0,M,NH,76.0
William,2012.0,M,NH,70.0
Michael,2012.0,M,NJ,646.0
Sophia,2012.0,F,NJ,643.0
Anthony,2012.0,M,NJ,584.0
Isabella,2012.0,F,NJ,581.0
Joseph,2012.0,M,NJ,562.0
Jayden,2012.0,M,NJ,554.0
Matthew,2012.0,M,NJ,547.0
Ryan,2012.0,M,NJ,533.0
Emma,2012.0,F,NJ,527.0
Olivia,2012.0,F,NJ,526.0
William,2012.0,M,VA,647.0
Mason,2012.0,M,VA,545.0
Emma,2012.0,F,VA,517.0
Sophia,2012.0,F,VA,513.0
Liam,2012.0,M,VA,500.0
Olivia,2012.0,F,VA,496.0
Jacob,2012.0,M,VA,484.0
Elijah,2012.0,M,VA,482.0
Noah,2012.0,M,VA,469.0
James,2012.0,M,VA,463.0
Emma,2012.0,F,CT,246.0
Olivia,2012.0,F,CT,234.0
Isabella,2012.0,F,CT,232.0
Mason,2012.0,M,CT,230.0
Sophia,2012.0,F,CT,227.0
Jacob,2012.0,M,CT,214.0
Michael,2012.0,M,CT,208.0
Liam,2012.0,M,CT,203.0
Ethan,2012.0,M,CT,191.0
Jayden,2012.0,M,CT,187.0
Emma,2012.0,F,MA,506.0
Sophia,2012.0,F,MA,503.0
Olivia,2012.0,F,MA,452.0
Benjamin,2012.0,M,MA,444.0
Isabella,2012.0,F,MA,408.0
Ryan,2012.0,M,MA,403.0
Mason,2012.0,M,MA,403.0
William,2012.0,M,MA,402.0
Jacob,2012.0,M,MA,388.0
Michael,2012.0,M,MA,364.0
Emma,2012.0,F,AK,57.0
Sophia,2012.0,F,AK,56.0
James,2012.0,M,AK,52.0
Olivia,2012.0,F,AK,49.0
Liam,2012.0,M,AK,47.0
Ethan,2012.0,M,AK,47.0
Gabriel,2012.0,M,AK,43.0
Jacob,2012.0,M,AK,43.0
William,2012.0,M,AK,42.0
Mason,2012.0,M,AK,41.0
Sophia,2012.0,F,WA,476.0
Emma,2012.0,F,WA,452.0
Olivia,2012.0,F,WA,432.0
Mason,2012.0,M,WA,413.0
Liam,2012.0,M,WA,408.0
Ethan,2012.0,M,WA,394.0
Alexander,2012.0,M,WA,354.0
Benjamin,2012.0,M,WA,335.0
Noah,2012.0,M,WA,329.0
Isabella,2012.0,F,WA,326.0
Emma,2012.0,F,MN,367.0
Olivia,2012.0,F,MN,367.0
Mason,2012.0,M,MN,363.0
William,2012.0,M,MN,352.0
Ethan,2012.0,M,MN,334.0
Liam,2012.0,M,MN,329.0
Sophia,2012.0,F,MN,328.0
Ava,2012.0,F,MN,326.0
Henry,2012.0,M,MN,315.0
Owen,2012.0,M,MN,313.0
William,2012.0,M,UT,281.0
Emma,2012.0,F,UT,269.0
Liam,2012.0,M,UT,263.0
Olivia,2012.0,F,UT,244.0
Mason,2012.0,M,UT,227.0
Jacob,2012.0,M,UT,217.0
Ethan,2012.0,M,UT,217.0
Sophia,2012.0,F,UT,208.0
Samuel,2012.0,M,UT,206.0
Jackson,2012.0,M,UT,192.0
Emma,2013.0,F,NH,93.0
Liam,2013.0,M,NH,91.0
William,2013.0,M,NH,88.0
Mason,2013.0,M,NH,85.0
Olivia,2013.0,F,NH,84.0
Jackson,2013.0,M,NH,83.0
Sophia,2013.0,F,NH,82.0
Charlotte,2013.0,F,NH,81.0
Benjamin,2013.0,M,NH,80.0
Logan,2013.0,M,NH,77.0
Olivia,2013.0,F,CT,235.0
Isabella,2013.0,F,CT,231.0
Emma,2013.0,F,CT,213.0
Sophia,2013.0,F,CT,210.0
William,2013.0,M,CT,208.0
Mason,2013.0,M,CT,198.0
Jacob,2013.0,M,CT,193.0
Noah,2013.0,M,CT,192.0
Ava,2013.0,F,CT,190.0
Michael,2013.0,M,CT,187.0
William,2013.0,M,VA,598.0
Emma,2013.0,F,VA,543.0
Olivia,2013.0,F,VA,518.0
Noah,2013.0,M,VA,517.0
Liam,2013.0,M,VA,513.0
Sophia,2013.0,F,VA,495.0
Mason,2013.0,M,VA,475.0
Jacob,2013.0,M,VA,467.0
Jackson,2013.0,M,VA,446.0
Ethan,2013.0,M,VA,440.0
Liam,2013.0,M,MD,321.0
Noah,2013.0,M,MD,316.0
Jacob,2013.0,M,MD,312.0
Mason,2013.0,M,MD,312.0
Ethan,2013.0,M,MD,310.0
Michael,2013.0,M,MD,302.0
Sophia,2013.0,F,MD,301.0
Olivia,2013.0,F,MD,301.0
William,2013.0,M,MD,287.0
Ava,2013.0,F,MD,286.0
Liam,2013.0,M,CO,348.0
Olivia,2013.0,F,CO,317.0
Noah,2013.0,M,CO,306.0
Emma,2013.0,F,CO,305.0
Sophia,2013.0,F,CO,297.0
Jackson,2013.0,M,CO,268.0
Alexander,2013.0,M,CO,261.0
William,2013.0,M,CO,256.0
Elijah,2013.0,M,CO,255.0
Logan,2013.0,M,CO,247.0
William,2013.0,M,UT,273.0
Olivia,2013.0,F,UT,265.0
Liam,2013.0,M,UT,254.0
Emma,2013.0,F,UT,250.0
James,2013.0,M,UT,242.0
Jacob,2013.0,M,UT,212.0
Samuel,2013.0,M,UT,210.0
Mason,2013.0,M,UT,203.0
Henry,2013.0,M,UT,201.0
Isaac,2013.0,M,UT,186.0
Benjamin,2013.0,M,MA,501.0
Emma,2013.0,F,MA,486.0
William,2013.0,M,MA,441.0
Olivia,2013.0,F,MA,437.0
Sophia,2013.0,F,MA,427.0
Isabella,2013.0,F,MA,393.0
Jacob,2013.0,M,MA,388.0
Ryan,2013.0,M,MA,360.0
Michael,2013.0,M,MA,358.0
Mason,2013.0,M,MA,357.0
Isabella,2013.0,F,NJ,620.0
Sophia,2013.0,F,NJ,608.0
